entry_id,title,jurisdiction,income_group,region,depth_score,pct_deep,n_items,values_depth,principles_depth,mechanisms_depth
8521a24ccd87,Data Science Initiative,Israel,High income,Middle East & North Africa,2.667,8.3,12,2.800,2.500,2.667
87a74e2b16ad,AI Solutions to Build a Stronger Australia,Australia,High income,East Asia & Pacific,2.643,0.0,14,2.500,2.600,3.000
cb0107bcd6fa,Website for Personal Data Protection Impact Assessments,Mexico,Developing,Latin America & Caribbean,2.643,14.3,14,2.500,2.750,2.750
8083d7fbe41a,Key Employee Initiative,Malta,High income,Europe & Central Asia,2.643,0.0,14,2.500,2.600,3.000
bb0e8c6dbd7d,Algorithms Research,Australia,High income,East Asia & Pacific,2.636,0.0,11,2.500,2.667,3.000
03d8adc04d82,Joint AI Center,United States,High income,North America,2.636,9.1,11,2.400,2.500,3.500
da77d48166be,National AI Policy: Call for Contributions,Nigeria,Developing,Sub-Saharan Africa,2.636,9.1,11,2.400,2.500,3.500
c5d12897cd58,Contract Guidelines on Utilizing AI and Data (Version 1.1),Japan,High income,East Asia & Pacific,2.636,9.1,11,2.667,2.500,3.000
b8e56bfa21a1,German Accelerator,Germany,High income,Europe & Central Asia,2.636,9.1,11,2.400,2.500,3.500
75dcd27b0179,AWS Young Builders Challenge 2021,India,Developing,South Asia,2.636,9.1,11,2.400,2.500,3.500
638a4ec10c5c,KI4KL,Germany,High income,Europe & Central Asia,2.636,9.1,11,2.667,2.667,2.500
69946687ac6d,Data Observatory,Chile,High income,Latin America & Caribbean,2.636,9.1,11,2.400,2.500,3.500
549696ea2621,Government of Uganda-Huawei Facial Recognition System,Uganda,Developing,Sub-Saharan Africa,2.636,9.1,11,2.400,2.500,3.500
e9ebad13cb2b,Input processing,Austria,High income,Europe & Central Asia,2.636,9.1,11,2.667,2.667,2.500
da7e296cb5e1,National Ethics Committee of Science and Technology,Thailand,Developing,East Asia & Pacific,2.636,9.1,11,2.400,2.500,3.500
b62d542c1deb,AI Use Cases in the Portuguese Public Sector,Portugal,High income,Europe & Central Asia,2.636,0.0,11,2.600,2.500,3.000
ba4c02beff88,Chinese Association for AI,China (People’s Republic of),Unknown,Unknown,2.636,9.1,11,2.333,2.667,3.500
cbff42b00a4a,Requalification of Women in ICT Professions,Slovenia,High income,Europe & Central Asia,2.625,25.0,8,2.000,3.500,2.667
015d09c0473d,Data centres,Italy,High income,Europe & Central Asia,2.625,25.0,8,2.500,2.667,3.000
1daa8fc166f3,Digital transformation incentives programme of the Slovene Enterprise Fund,Slovenia,High income,Europe & Central Asia,2.625,12.5,8,2.667,2.500,2.667
15ee49cfd74d,AI Scholarship Program,Saudi Arabia,High income,Middle East & North Africa,2.625,12.5,8,2.500,2.333,3.000
46f65e46eb03,Data and AI Glossary,Saudi Arabia,High income,Middle East & North Africa,2.625,50.0,8,2.333,2.000,4.000
a2e83d78f21e,AI-Supported Administrative Notification,Austria,High income,Europe & Central Asia,2.625,0.0,8,2.333,2.667,3.000
a5e91c826739,India AI: National Program on Artificial Intelligence,India,Developing,South Asia,2.619,14.3,21,2.250,2.625,3.200
f9073e484197,National AI Programme in Finance,Singapore,High income,East Asia & Pacific,2.615,15.4,13,2.333,2.200,3.200
1fc4e39c8bf7,Regulatory Sandbox on AI,Norway,High income,Europe & Central Asia,2.615,7.7,13,2.333,2.800,3.000
57730c51061d,Action Plan AI,Belgium,High income,Europe & Central Asia,2.615,7.7,13,2.667,2.500,2.667
f262d427bb12,AI in Practice Website,Hungary,High income,Europe & Central Asia,2.615,7.7,13,2.333,2.500,3.333
c62f08ff59bb,U.S. AI COVID-19 Response,United States,High income,North America,2.615,0.0,13,2.400,2.600,3.000
965688bd4a5e,Supporting AI in Schools,Australia,High income,East Asia & Pacific,2.615,0.0,13,2.400,2.600,3.000
a5950ec53a88,Austrian Society for Artificial Intelligence (ASAI),Austria,High income,Europe & Central Asia,2.615,0.0,13,2.500,2.500,3.000
c9d4d4e84ff0,Bioeconomy Strategy for R&I,Latvia,High income,Europe & Central Asia,2.600,20.0,5,3.000,2.000,2.500
047115d3cf14,National Robotics Initiative,United States,High income,North America,2.600,20.0,5,2.000,3.000,4.000
084ba2dfc5ad,AI Charter,Luxembourg,High income,Europe & Central Asia,2.600,20.0,10,2.200,2.333,4.000
c62437651919,AI Upskilling Fund,United Kingdom,High income,Europe & Central Asia,2.600,20.0,5,2.000,2.000,3.500
f514a079d906,Transforming Education Through Technology Masterplan 2030,Singapore,High income,East Asia & Pacific,2.600,20.0,5,2.000,2.500,4.000
486c73bb217d,Proloog Mobilidata 2,Belgium,High income,Europe & Central Asia,2.600,20.0,5,0.000,0.000,2.600
250409be301e,Singapore Conference on AI for the Global Good,Singapore,High income,East Asia & Pacific,2.600,20.0,5,2.500,2.000,4.000
f82dcbf73fdf,AI Directory,Austria,High income,Europe & Central Asia,2.600,0.0,10,2.400,2.667,3.000
82274db103d2,Flemish Policy Plan AI,Belgium,High income,Europe & Central Asia,2.600,0.0,10,2.400,2.667,3.000
a3aae10095e2,AI Centre of Excellence,Greece,High income,Europe & Central Asia,2.600,20.0,5,2.000,2.000,3.500
a70849408707,Jaque and Services Guide,Brazil,Developing,Latin America & Caribbean,2.600,6.7,15,2.333,2.600,3.000
f4b10a98ceaf,Digital entrepreneurship programme for schoolchildren in grades 5-8 of the Ministry of Economy and Innovation,Lithuania,High income,Europe & Central Asia,2.600,20.0,5,2.000,2.500,4.000
069e63a1d8ec,Responsible AI Principles for Audiovisual Collections,Australia,High income,East Asia & Pacific,2.583,0.0,12,2.400,2.500,3.000
86081d7d5337,Literature Search Linking With Legal Databases,Austria,High income,Europe & Central Asia,2.583,0.0,12,2.333,2.667,3.000
ee749035bd8f,Three-Year Guidance for Internet Plus AI Plan,China (People’s Republic of),Unknown,Unknown,2.583,8.3,12,2.667,2.667,2.333
b91371bdd092,Grants4Companies,Austria,High income,Europe & Central Asia,2.583,0.0,12,2.400,2.500,3.000
94d6546cb44f,National AI Policy: Stakeholder Workshops,Rwanda,Developing,Sub-Saharan Africa,2.583,0.0,12,2.400,2.500,3.000
39b1b22c6935,Technological Free Zones,Portugal,High income,Europe & Central Asia,2.583,8.3,12,2.667,2.667,2.333
90a10132ea7e,Funding and Grants for AI Research,Colombia,Developing,Latin America & Caribbean,2.583,0.0,12,2.500,2.500,3.000
90892285bc3d,Digital Pathology and Radiology Programme,United Kingdom,High income,Europe & Central Asia,2.583,8.3,12,2.400,2.500,3.000
f69096e144d1,Open Data Portal,Belgium,High income,Europe & Central Asia,2.583,0.0,12,2.333,2.667,3.000
2bdde492c378,Digital Government Policy,Saudi Arabia,High income,Middle East & North Africa,2.571,35.7,14,1.667,1.500,4.400
4874b1666542,National Data Strategy,Portugal,High income,Europe & Central Asia,2.571,14.3,7,2.000,2.000,3.333
614806557c5f,A world-class AI Research and Educational Institute,Greece,High income,Europe & Central Asia,2.571,0.0,7,2.500,2.333,3.000
392b3a6e0704,Digital Tech Fund,Luxembourg,High income,Europe & Central Asia,2.571,0.0,7,2.500,2.000,3.000
9d59d01e7c55,Training Workshop “Artificial Intelligence in Action: Practical Recommendations for the Public Sector and Educational Institutions”,Ukraine,Developing,Europe & Central Asia,2.571,14.3,7,2.000,2.000,3.333
66add195f4c1,National Test Beds Network,Portugal,High income,Europe & Central Asia,2.571,14.3,7,2.000,3.000,2.667
07d289c2aafa,Chief Digital and AI Office,United States,High income,North America,2.571,0.0,14,2.333,2.600,3.000
d7e55ae5b749,AI for the Netherlands,Netherlands,High income,Europe & Central Asia,2.571,0.0,14,2.333,2.600,3.000
eeda5bc40769,AI Governance Center,Thailand,Developing,East Asia & Pacific,2.571,0.0,14,2.333,2.600,3.000
34f720ef0435,EUROHPC JU Marenostrum5 Supercomputer,Türkiye,Developing,Europe & Central Asia,2.571,0.0,14,2.333,2.600,3.000
e9400b71a3d4,AI Programmer Vocational Education,Bulgaria,Developing,Europe & Central Asia,2.571,28.6,7,2.000,3.000,3.000
07180bfa3428,AI Competence for Sweden,Sweden,High income,Europe & Central Asia,2.571,28.6,7,2.000,3.000,3.000
be3736d4b9ab,Forest data collection and management,Finland,High income,Europe & Central Asia,2.571,14.3,7,2.500,2.000,3.500
6b54e8892ff5,Open Data Initiatives (Data.gov.be and Statbels Open Data),Belgium,High income,Europe & Central Asia,2.571,0.0,14,2.333,2.600,3.000
d407af6953b1,Report on Addressing Trust in Public Sector Data Use,United Kingdom,High income,Europe & Central Asia,2.556,22.2,9,3.000,2.000,2.667
4aec940d1bf8,Copyright and Artificial Intelligence: Open consultation,United Kingdom,High income,Europe & Central Asia,2.556,11.1,9,2.000,2.667,3.500
fc1f3d598426,TRAIL (Trusted AI Labs),Belgium,High income,Europe & Central Asia,2.556,22.2,9,2.000,2.333,3.333
0ee729b561d2,IndiaAI Safe and Trusted AI,India,Developing,South Asia,2.545,0.0,11,2.000,2.750,3.000
4e00ccf47d9e,Plattform Lernende Systeme - Germany's Platform for AI,Germany,High income,Europe & Central Asia,2.545,9.1,11,2.400,2.333,3.000
d54f713204da,Southeast Asia Languages in One Network Model,Singapore,High income,East Asia & Pacific,2.545,0.0,11,2.400,2.500,3.000
62185e9f96c7,Creation of a High-level Commission for Digital Government,Costa Rica,Developing,Latin America & Caribbean,2.545,0.0,11,2.333,2.667,3.000
c46b83467c9b,Development of Embedded Deep Learning N2D2 Ecosystem CEA,France,High income,Europe & Central Asia,2.545,0.0,11,2.400,2.500,3.000
5acf62ab1550,Artificial Intelligence in Incentive Verification,Portugal,High income,Europe & Central Asia,2.545,0.0,11,2.400,2.500,3.000
a446a4cbaf15,Network of the Interdisciplinary Institutes for AI,France,High income,Europe & Central Asia,2.545,9.1,11,2.667,2.333,2.500
bfd6f4728d9a,Detection of Marine Litter and Control of Its Dispersal,Portugal,High income,Europe & Central Asia,2.545,0.0,11,2.400,2.500,3.000
9fada972d029,National Artificial Intelligence PhD Programme,Italy,High income,Europe & Central Asia,2.538,23.1,13,2.000,2.500,3.667
edd7b2945477,AI Trailblazers,Singapore,High income,East Asia & Pacific,2.538,7.7,13,2.333,2.400,3.500
6723f63e9e26,Interdepartmental Working Group on AI,Switzerland,High income,Europe & Central Asia,2.538,0.0,13,2.333,2.500,3.000
07ad585241d4,Regulatory Sandbox for AI,Denmark,High income,Europe & Central Asia,2.538,7.7,13,2.333,2.500,3.000
4ecd4fb78542,Digital Transformation Strategy Of Costa Rica,Costa Rica,Developing,Latin America & Caribbean,2.538,7.7,13,2.333,2.800,2.500
095fe8432d0c,Bilateral AI Collaborations,Singapore,High income,East Asia & Pacific,2.538,0.0,13,2.333,2.500,3.000
066a9087ca6c,Centre for Public Private Innovation,Denmark,High income,Europe & Central Asia,2.538,0.0,13,2.333,2.750,2.667
7298d55a97e3,Safe Schooling and Distance Education Project,Türkiye,Developing,Europe & Central Asia,2.538,0.0,13,2.400,2.400,3.000
beb944b68aca,Focus Group on AI - Assembly of Turkish Scientist Abroad,Türkiye,Developing,Europe & Central Asia,2.538,0.0,13,2.500,2.750,2.333
e1f5fce5bfcc,Guidelines on AI,Switzerland,High income,Europe & Central Asia,2.538,0.0,13,2.333,2.500,3.000
5b1f47c8e882,AI use cases in the Public Sector,Brazil,Developing,Latin America & Caribbean,2.533,13.3,15,2.000,2.167,3.750
3b31db686118,AI COVID-19 Response,Estonia,High income,Europe & Central Asia,2.533,20.0,15,2.600,2.000,3.250
029d983e6d1f,Civic Innovation Platform,Germany,High income,Europe & Central Asia,2.533,0.0,15,2.333,2.500,3.000
591163a88f0d,Estonian Open Data Portal,Estonia,High income,Europe & Central Asia,2.533,0.0,15,2.333,2.600,2.750
873b2d1abf14,Declaration of Santiago,"The United Nations Educational, Scientific and Cultural Organization",Unknown,Unknown,2.515,12.1,33,2.286,2.462,3.167
a87888813cbf,SMASH – Machine learning in climate,Slovenia,High income,Europe & Central Asia,2.500,7.1,14,2.800,2.200,2.500
da4942c3b16b,Flemish Task Force on Automated Driving,Belgium,High income,Europe & Central Asia,2.500,16.7,6,1.500,1.000,3.667
e28d42ca7aff,The First Regional Forum on the Implementation of Artificial Intelligence,Ukraine,Developing,Europe & Central Asia,2.500,12.5,8,2.000,2.000,3.333
68f47de35682,Guide on the use of Generative AI,Canada,High income,North America,2.500,0.0,8,2.000,2.667,3.000
72b846fcdec3,DiTEdu,Slovak Republic,High income,Europe & Central Asia,2.500,12.5,8,2.000,2.000,3.000
850f2071e95d,STEM Cell Network,Canada,High income,North America,2.500,0.0,6,2.000,2.500,3.000
a9e5920254af,Web-based advice on AI in education,Sweden,High income,Europe & Central Asia,2.500,8.3,12,2.250,2.333,3.500
20d469be8d24,AI4Citizens,Latvia,High income,Europe & Central Asia,2.500,12.5,8,2.000,3.500,2.500
a58b8d075cc1,Govtech Ecosystem for AI Implementation,Colombia,Developing,Latin America & Caribbean,2.500,0.0,10,2.333,2.667,2.500
23362fa29153,INDIAai Portal: National AI Portal,India,Developing,South Asia,2.500,12.5,8,2.000,2.667,2.667
5e3db5e43530,Sustainable Mobility,Italy,High income,Europe & Central Asia,2.500,16.7,6,2.667,2.000,3.000
40a98ff2012f,COFUND SMASH project,Slovenia,High income,Europe & Central Asia,2.500,25.0,8,2.000,3.000,3.000
997ebcbf2c92,Imec’s Participation in PREVAIL,Belgium,High income,Europe & Central Asia,2.500,12.5,8,2.667,2.000,2.667
90e353d571cd,Greek National Data Strategy,Greece,High income,Europe & Central Asia,2.500,25.0,4,0.000,2.000,3.000
684cc98e0ffa,Training scholarships,Spain,High income,Europe & Central Asia,2.500,16.7,6,1.667,3.000,4.000
f8144141f255,Interministerial Working Group for AI Regulation,Slovenia,High income,Europe & Central Asia,2.500,0.0,12,2.333,2.500,3.000
859b13a410af,Virtual civil servants,Romania,High income,Europe & Central Asia,2.500,0.0,6,2.500,2.333,3.000
40e570a9d75e,Transformation of work because of AI,Slovenia,High income,Europe & Central Asia,2.500,16.7,6,2.000,2.000,3.500
8f4d3d2f5adb,RAIT - Radiological AI test center,Denmark,High income,Europe & Central Asia,2.500,0.0,2,3.000,0.000,2.000
c6a4b834b0bc,Datalabs,Germany,High income,Europe & Central Asia,2.500,0.0,8,2.500,2.333,2.667
83763a2e1fd3,National Semiconductor Strategy,Ireland,High income,Europe & Central Asia,2.500,0.0,6,2.333,2.000,3.000
ca6def249fb4,Intellectual Property Policy for AI,Tunisia,Developing,Middle East & North Africa,2.500,0.0,12,2.333,2.500,3.000
5a997f1b74b7,AI Labeling,Austria,High income,Europe & Central Asia,2.500,0.0,12,2.333,2.500,3.000
3d4111ffe115,Business Diagnosis and Networking in 4.0 Technologies,Argentina,Developing,Latin America & Caribbean,2.500,0.0,14,2.333,2.400,3.000
6632437dc99f,AI Projects in Greece,Greece,High income,Europe & Central Asia,2.500,0.0,12,2.333,2.667,2.667
4632ca56133a,Open-source AI Components,Estonia,High income,Europe & Central Asia,2.500,0.0,12,2.333,2.500,3.000
b30b61c6be7d,Digital Talent,Chile,High income,Latin America & Caribbean,2.500,0.0,14,2.333,2.600,2.667
bccc9ce699ce,Case assignment,Austria,High income,Europe & Central Asia,2.500,0.0,12,2.333,2.500,3.000
8381d31f6685,IBM WATSON AI Piolt,Argentina,Developing,Latin America & Caribbean,2.500,0.0,12,2.400,2.750,2.333
b1eb17076197,The Development of the Digital Government of the Bicentenary,Costa Rica,Developing,Latin America & Caribbean,2.500,0.0,10,2.400,2.667,2.500
a826ff91a8b4,State Data Center,Serbia,Developing,Europe & Central Asia,2.500,0.0,14,2.333,2.600,2.667
74672ba85661,Tubitaks RDI Support in AI,Türkiye,Developing,Europe & Central Asia,2.500,0.0,12,2.500,2.667,2.333
ce822bac7543,"Society for Measurement, Automation, and Robotics",Austria,High income,Europe & Central Asia,2.500,0.0,14,2.333,2.400,3.000
9ac870fd95ae,IMEC Core Funding,Belgium,High income,Europe & Central Asia,2.500,0.0,14,2.500,2.600,2.333
f506b7036685,Croatian Association for Artificial Intelligence (CroAI),Croatia,High income,Europe & Central Asia,2.500,25.0,8,2.333,4.000,1.667
a7f82fdadf79,Data Policy and Strategy for Digital Transformation,Uruguay,High income,Latin America & Caribbean,2.467,20.0,15,2.750,2.833,1.800
547794906980,Support Program for Emerging Technologies Based on 5G,Italy,High income,Europe & Central Asia,2.462,0.0,13,2.333,2.500,2.667
7c7a7382afdb,Reality Lab for AI in Civil Protection,Germany,High income,Europe & Central Asia,2.462,0.0,13,2.167,2.500,3.000
d6a696a3980e,AI Barometer,United Kingdom,High income,Europe & Central Asia,2.455,9.1,11,2.667,2.000,3.000
0f9872f012b1,European Lighthouse on Secure And Safe AI,Switzerland,High income,Europe & Central Asia,2.455,0.0,11,2.167,2.667,3.000
20d6524f80f6,Breakthrough Innovation Challenge on AI for Health,France,High income,Europe & Central Asia,2.455,0.0,11,2.400,2.500,2.500
218fd55732e6,Thailand National AI Strategy and Action Plan (2022 “ 2027),Thailand,Developing,East Asia & Pacific,2.455,0.0,11,2.200,2.500,3.000
591cda306833,Co-operative Research Centers Program,Australia,High income,East Asia & Pacific,2.455,0.0,11,2.200,2.500,3.000
3ac6766a380a,"Start in Poland, edition II - Acceleration Programs",Poland,High income,Europe & Central Asia,2.444,11.1,9,2.500,3.000,2.200
8d673ab8db10,AI Expertise Center,Belgium,High income,Europe & Central Asia,2.444,11.1,9,2.000,2.250,3.500
73bc14ba4289,Regional AI Hubs at universities,Slovak Republic,High income,Europe & Central Asia,2.429,0.0,7,2.500,2.000,2.500
8474877d0508,Competence Centres for Digital and Digitally Supported Teaching in Schools and Continuing Education,Germany,High income,Europe & Central Asia,2.429,14.3,7,2.000,2.000,3.000
c470da34a0cd,AiCatalyst,Greece,High income,Europe & Central Asia,2.429,14.3,7,2.250,3.000,2.000
68bad603c6cc,P4D grants for digital transformation,Slovenia,High income,Europe & Central Asia,2.429,14.3,7,1.667,2.500,3.500
0a6e008aff5f,Network Mittelstand-Digital Innovation Hubs (MDIHs),Germany,High income,Europe & Central Asia,2.429,0.0,7,2.000,3.000,2.500
1f5dcb201a6c,Digital Research Centre Denmark (DIREC),Denmark,High income,Europe & Central Asia,2.429,14.3,7,2.000,2.000,3.500
9316e5ea7f6d,ML and AI Subcommittee,United States,High income,North America,2.429,14.3,7,2.000,2.000,3.000
18ac9b59681d,AI in the evaluation of EU projects,Latvia,High income,Europe & Central Asia,2.429,0.0,7,2.000,2.333,3.000
6365e541d5f8,AI Covid-19 Response,Argentina,Developing,Latin America & Caribbean,2.429,0.0,14,2.333,2.600,2.333
42f9cde466e0,AiNed,Netherlands,High income,Europe & Central Asia,2.417,16.7,12,2.000,2.250,3.000
6255494dcfb9,AI Advisory Board,Austria,High income,Europe & Central Asia,2.417,0.0,12,2.333,2.500,2.500
41079be44ddf,Digital Republic Bill,France,High income,Europe & Central Asia,2.417,0.0,12,2.333,2.500,2.500
fa543bd1e5bc,Attracting and retaining AI-related talent,Finland,High income,Europe & Central Asia,2.400,30.0,10,1.000,3.333,3.333
e714e5fdc443,NRRP Labour Market and Social Protection Component,Croatia,High income,Europe & Central Asia,2.400,13.3,15,2.200,2.200,2.800
dae0b3ea5e29,Competence Centres Initiative,Italy,High income,Europe & Central Asia,2.400,0.0,5,0.000,1.500,3.000
161ccf94f2ce,National New Generation AI Innovation and Development Pilot Zone,China (People’s Republic of),Unknown,Unknown,2.400,20.0,5,2.000,2.000,3.000
1883055c1c21,Master in Artificial Intelligence for Industry 4.0,Malta,High income,Europe & Central Asia,2.400,20.0,5,1.500,2.000,5.000
9af77f761834,National AI Service Platform,Thailand,Developing,East Asia & Pacific,2.400,20.0,5,2.000,2.000,3.000
b0bf376d39c4,Flemish Data Strategy,Belgium,High income,Europe & Central Asia,2.400,0.0,5,3.000,2.000,2.500
1c855b7da2c4,OECD AI Capabilities Indicators,OECD/GPAI,Unknown,Unknown,2.400,20.0,5,2.000,2.000,4.000
13dd6f1116d1,National Strategy on AI,France,High income,Europe & Central Asia,2.400,20.0,5,3.000,2.000,0.000
ba5f00a3bc42,Finnish Centre for AI (FCAI),Finland,High income,Europe & Central Asia,2.400,0.0,5,2.500,2.000,3.000
c2a1491e3cbf,AI Sandbox Program of the National Data Protection Authority,France,High income,Europe & Central Asia,2.385,0.0,13,2.167,2.500,2.667
b88ae26afd9d,Start IA,Belgium,High income,Europe & Central Asia,2.375,25.0,8,1.333,2.000,3.667
6e9dd0ef97e3,Allowance for the payment of digital training courses,Czech Republic,High income,Europe & Central Asia,2.375,0.0,8,2.000,2.500,3.000
bdbd203ae325,Science and Technology Options Assessment (STOA) Panel Centre for AI,European Union,Unknown,Unknown,2.367,3.3,30,2.429,2.400,2.167
f51f0d939c96,Law as Code for Procedures of Public Administration,Austria,High income,Europe & Central Asia,2.364,0.0,11,2.167,2.667,2.500
2945b045f868,Smart Job Retraining,Chile,High income,Latin America & Caribbean,2.357,0.0,14,2.333,2.400,2.333
e1dab0954f23,Law on Mobility Orientation,France,High income,Europe & Central Asia,2.357,0.0,14,2.333,2.400,2.333
636e081e9c61,Data Sharing and Governance Act,Ireland,High income,Europe & Central Asia,2.333,8.3,12,2.250,3.000,2.000
99481483c6d7,Digital Technologies Programme,Malta,High income,Europe & Central Asia,2.333,16.7,12,3.000,1.750,2.000
d28d408211fe,Romanian AI Innovation Hub for AI (HRIA),Romania,High income,Europe & Central Asia,2.333,16.7,6,2.000,1.500,3.500
78641d87512a,Smart Specialisation Strategy 2023-2029,Croatia,High income,Europe & Central Asia,2.333,8.3,12,2.000,3.000,2.250
5adab10822ba,Chilean Participation Process on AI,Chile,High income,Latin America & Caribbean,2.333,16.7,6,2.000,2.000,2.667
fca89996f73d,Public Administration Pillar in the Italian Strategy for AI (2024-2026),Italy,High income,Europe & Central Asia,2.333,11.1,9,2.750,2.000,2.000
0c1315501d59,Digital Economy Framework for Action,Singapore,High income,East Asia & Pacific,2.333,0.0,9,2.000,2.333,2.667
f425a8b93425,AI Governance Testing Framework Minimum Viable Product (MVP),Singapore,High income,East Asia & Pacific,2.333,0.0,3,2.000,2.000,3.000
c7e5ba260a04,Industrial Strategy Challenge Fund,United Kingdom,High income,Europe & Central Asia,2.333,33.3,3,1.500,0.000,4.000
1c75a62a2a8a,Draft Federal Data Protection Law,United Arab Emirates,High income,Middle East & North Africa,2.333,11.1,9,2.667,2.333,2.000
1cb7cadb93b3,AI Opportunities Action Plan,United Kingdom,High income,Europe & Central Asia,2.333,16.7,6,3.000,2.000,2.000
b744011684dd,AI in tax administration,Italy,High income,Europe & Central Asia,2.333,0.0,3,2.000,2.000,3.000
0e53b4326a3d,Financing of cooperative research plans in the area of ​​AI developed by interdisciplinary research groups,Spain,High income,Europe & Central Asia,2.333,0.0,6,2.000,2.000,3.000
47bd6014c771,Special Secretariat of Foresight to the Presidency of Government,Greece,High income,Europe & Central Asia,2.333,0.0,3,0.000,0.000,2.333
878ba252a29a,The Guidelines on the Responsible Use of Artificial Intelligence in Advertising and Marketing,Ukraine,Developing,Europe & Central Asia,2.308,15.4,13,2.000,2.400,3.000
63b6d0152cc9,Inter-institutional AI Committee,Colombia,Developing,Latin America & Caribbean,2.308,0.0,13,2.167,2.500,2.333
c712b1f7f8c6,AI4EU Consortium,European Union,Unknown,Unknown,2.300,0.0,10,2.333,2.000,2.500
321cc7fc936b,"Ethical Guidelines for Development, Implementation, and Use of Robust and Accountable AI",Serbia,Developing,Europe & Central Asia,2.300,0.0,10,2.250,2.333,2.333
b7ad7069d257,Guidelines for the responsible use of generative AI,Finland,High income,Europe & Central Asia,2.300,0.0,10,2.000,2.250,2.667
9a28027a87c6,eHealth Strategy for a Healthier Society,Slovenia,High income,Europe & Central Asia,2.300,10.0,10,2.000,2.500,2.333
8141fe2fb3ec,GovTech AI sandbox,Greece,High income,Europe & Central Asia,2.300,10.0,10,2.000,2.250,2.667
0f4afc9c9300,AI Procurement-in-a-box,United Kingdom,High income,Europe & Central Asia,2.286,0.0,7,2.000,2.000,3.000
f823c8c3190f,Agricultural scenario-pilot to develop AI models2-,Poland,High income,Europe & Central Asia,2.286,14.3,7,2.000,2.000,3.000
7e2fb2be66be,Analytical AI platform to support draft legislation,Czech Republic,High income,Europe & Central Asia,2.286,28.6,7,1.500,1.667,4.000
93794b68f2c7,Health Data Hub,France,High income,Europe & Central Asia,2.286,14.3,7,3.000,1.667,2.000
861fc3e33fcc,Knowledge centre for municipalities,Denmark,High income,Europe & Central Asia,2.250,12.5,8,2.000,2.000,2.667
65504eccf0ef,National Strategy for Research Data Management,Denmark,High income,Europe & Central Asia,2.250,0.0,8,2.000,2.500,2.000
75ff1b278934,Transversal Cloud Adoption Plan,Belgium,High income,Europe & Central Asia,2.250,0.0,8,2.000,2.500,2.250
a161ec5d4082,Regulatory Technology Innovation Challenges,Australia,High income,East Asia & Pacific,2.250,0.0,4,2.000,1.000,3.000
d9653c7de97c,Data Governance and Open Data Competence Centre,Estonia,High income,Europe & Central Asia,2.250,0.0,12,2.167,2.250,2.500
3564ab944c1d,xPlain-AI,Austria,High income,Europe & Central Asia,2.250,12.5,8,1.750,2.500,3.000
3bdb4a250228,HPC “Lucia”,Belgium,High income,Europe & Central Asia,2.222,0.0,9,2.000,2.333,2.500
8f39a232df98,Company Level Spaces for Learning and Experimentation with AI (KI Lern- und Experimentierräume),Germany,High income,Europe & Central Asia,2.200,0.0,10,2.000,2.333,2.250
92197ea43b8a,OECD Framework or the Classification of AI Systems,OECD/GPAI,Unknown,Unknown,2.200,10.0,10,2.500,2.200,2.000
b536104d9057,Dublin City Council’s Smart Dublin initiative: Project on Delivery Robots using AI enabled computer vision to solve issues regarding ‘last mile delivery’,Ireland,High income,Europe & Central Asia,2.200,0.0,5,2.000,2.000,3.000
a56f84a1cf36,The OECD Network of Experts on AI,OECD/GPAI,Unknown,Unknown,2.188,12.5,16,1.800,1.857,3.250
3e7ff289f3f5,Declaration on AI in the Nordic-Baltic Region,Latvia,High income,Europe & Central Asia,2.167,8.3,12,1.400,2.500,3.000
030921dcf686,"Generative AI Greece 2030 ""Futures of Generative AI in Greece""",Greece,High income,Europe & Central Asia,2.167,0.0,12,2.200,2.250,2.000
203d680d01c9,"Recommendations on AI based tools for examinations in primary, lower and upper secondary school",Denmark,High income,Europe & Central Asia,2.167,0.0,6,1.500,2.000,3.000
a9caac96c1e8,"International Conference “The Use of Artificial Intelligence in Public Governance: Challenges, Opportunities, Prospects”",Ukraine,Developing,Europe & Central Asia,2.167,0.0,6,2.000,2.000,3.000
1ce1ffe1ad98,Attract Digital Innovation Hub,Portugal,High income,Europe & Central Asia,2.154,7.7,13,1.500,2.333,3.000
3400411cdf40,Public Service Data Strategy,Ireland,High income,Europe & Central Asia,2.143,0.0,7,2.000,2.000,2.500
a21cfb8fe51c,embrAIsme,Austria,High income,Europe & Central Asia,2.143,0.0,7,2.000,2.500,2.000
df2ad6661014,National Data Strategy,Germany,High income,Europe & Central Asia,2.125,0.0,8,1.750,2.000,3.000
cdff00306159,Agreement Implementation Act 2024,Austria,High income,Europe & Central Asia,2.125,0.0,8,2.333,2.000,2.000
4ee966d4c1cb,Developing AI solutions at all education levels,Lithuania,High income,Europe & Central Asia,2.125,0.0,8,2.333,2.000,2.000
84b87b9c0790,Guidance on the use of AI by the public sector,Ireland,High income,Europe & Central Asia,2.125,0.0,8,2.000,2.500,2.000
032556ae117b,SME: Digital and Denmark’s Export and Investment fund (EIFO) digitalisation support for small businesses,Denmark,High income,Europe & Central Asia,2.125,0.0,8,2.000,2.500,2.000
c1c7c7845f77,embrAIsme - Improving Conditions and Policies for SMEs to Embrace AI,Austria,High income,Europe & Central Asia,2.125,0.0,8,2.000,2.500,2.000
