entry_id,title,jurisdiction,year,text_quality,n_models,policy_type,binding_nature,c1_clarity,c2_resources,c3_authority,c4_accountability,c5_coherence,e1_framework,e2_rights,e3_governance,e4_operationalisation,e5_inclusion,capacity_score,ethics_score,overall_score,mean_spread,income_group,income_binary,region,region_code,gdp_pc,is_international,log_gdp_pc
569f4419c863,RETECH IA,Spain,2023.0,good,3,Program,Non-binding,1,2,2,1,2,1,1,1,1,2,1.6,1.2,1.4,1.0,High income,High income,Europe & Central Asia,ECA,55000.0,False,10.915088464214607
87789a0f5043,PoVejMo,Slovenia,2023.0,good,3,Program,Non-binding,2,1,1,1,1,2,2,1,1,2,1.2,1.6,1.4,0.4,High income,High income,Europe & Central Asia,ECA,55600.0,False,10.925938480238674
a4e5436da8e4,Digital Competences and Basic Knowledge of Computer and Information Science,Slovenia,2023.0,thin,3,Program,Non-binding,2,2,2,1,1,1,0,1,2,2,1.6,1.2,1.4,0.9,High income,High income,Europe & Central Asia,ECA,55600.0,False,10.925938480238674
f96b217f8024,Strategic plan for the common agricultural policy for the 2023–2027 period,Slovenia,2023.0,good,3,Strategic plan,Soft law,2,2,1,1,2,1,1,1,1,2,1.6,1.2,1.4,1.2,High income,High income,Europe & Central Asia,ECA,55600.0,False,10.925938480238674
b1ad039325d0,Fruit and vegetable price monitoring and forecasting,Malta,2023.0,good,3,Program,Non-binding,2,2,2,1,1,1,0,1,2,2,1.6,1.2,1.4,1.8,High income,High income,Europe & Central Asia,ECA,61000.0,False,11.018629143155449
02d35732249c,NXTGEN High-Tech – Agri-Food,Netherlands,2023.0,good,3,Program,Non-binding,2,3,2,1,2,1,0,1,1,1,2.0,0.8,1.4,0.8,High income,High income,Europe & Central Asia,ECA,74000.0,False,11.211820372186306
3a302b9d76f1,AIAMO Mobility Data Hub & Services,Germany,2023.0,good,3,Strategy,Non-binding,2,1,2,1,2,2,1,1,1,1,1.6,1.2,1.4,0.6,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
2c7324e1799f,PAIDEIA project,Malta,2023.0,good,3,Program,Non-binding,1,2,1,1,2,2,1,1,1,2,1.4,1.4,1.4,0.5,High income,High income,Europe & Central Asia,ECA,61000.0,False,11.018629143155449
53369ed9bfe9,Slovak Quantum Communication Infrastructure,Slovak Republic,2023.0,good,3,Program,Non-binding,2,2,2,1,2,1,1,1,1,1,1.8,1.0,1.4,0.9,High income,High income,Europe & Central Asia,ECA,43100.0,False,10.671278276091838
a87888813cbf,SMASH – Machine learning in climate,Slovenia,2023.0,good,3,Program,Non-binding,2,1,1,1,1,2,1,2,1,2,1.2,1.6,1.4,0.8,High income,High income,Europe & Central Asia,ECA,55600.0,False,10.925938480238674
d37e0a2a5747,National Consultative Committee on Digital Ethics and AI,France,2022.0,good,3,Framework,Non-binding,1,0,2,1,1,2,2,2,1,2,1.0,1.8,1.4,0.5,High income,High income,Europe & Central Asia,ECA,63000.0,False,11.05089000537367
8cb260639748,CHIPS for America Act,United States,2022.0,good,3,Legislation,Hard law,2,3,2,1,2,0,0,1,2,1,2.0,0.8,1.4,1.0,High income,High income,North America,NAM,85300.0,False,11.35392973347977
92197ea43b8a,OECD Framework or the Classification of AI Systems,OECD/GPAI,2022.0,thin,3,Framework,Non-binding,1,1,2,1,2,2,1,1,1,2,1.4,1.4,1.4,0.4,Unknown,,Unknown,,,True,
3f8d2a20290d,Finnish Bioeconomy Strategy,Finland,2022.0,good,3,Strategy,Non-binding,2,2,2,1,2,1,1,1,1,1,1.8,1.0,1.4,0.3,High income,High income,Europe & Central Asia,ECA,62200.0,False,11.03811027872727
576318f01f67,National Health Strategy 2030,Bulgaria,2022.0,good,3,Strategy,Non-binding,2,1,2,2,2,1,1,1,1,1,1.8,1.0,1.4,2.4,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
48a6805a33a3,Quantum Computing Research and Development Programme,Italy,2022.0,good,3,Action Plan,Non-binding,1,2,2,2,2,1,1,1,1,1,1.8,1.0,1.4,2.1,High income,High income,Europe & Central Asia,ECA,57200.0,False,10.95430917736789
4b9de31f3d20,AI & gaming (JURK) EDIH,Croatia,2022.0,good,3,Program,Non-binding,1,2,2,2,2,1,1,1,1,1,1.8,1.0,1.4,1.0,High income,High income,Europe & Central Asia,ECA,42500.0,False,10.657259354912508
07dbb3bad65c,Franco-German Roadmap on AI,France,2021.0,good,3,Roadmap,Non-binding,2,1,2,1,3,1,1,1,1,1,1.8,1.0,1.4,0.6,High income,High income,Europe & Central Asia,ECA,63000.0,False,11.05089000537367
a8a0cad1c487,Approach Document for India: Part 1 - Principles for Responsible AI,India,2021.0,good,3,Framework,Non-binding,1,0,1,1,2,3,2,1,1,2,1.0,1.8,1.4,0.4,Lower middle income,Developing,South Asia,SA,10100.0,False,9.22029070282935
4af72819d726,LEAM - Large European AI Models,Germany,2021.0,good,3,Feasibility Study,Non-binding,1,2,2,1,2,2,1,1,1,1,1.6,1.2,1.4,0.6,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
06df7baf7cd0,AI/ML-Based Software as a Medical Device Action Plan,United States,2021.0,good,3,Framework,Non-binding,2,1,2,1,3,1,1,2,1,0,1.8,1.0,1.4,0.9,High income,High income,North America,NAM,85300.0,False,11.35392973347977
dfa06fd951f0,Computational Data Analysis Exception of the Copyright Act 2021,Singapore,2021.0,good,3,Legislation,Hard law,3,0,2,1,2,1,2,1,2,0,1.6,1.2,1.4,0.8,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
2bfd51e32958,White Paper on Trustworthy AI,China (People’s Republic of),2021.0,good,3,White Paper,Non-binding,1,1,1,1,2,2,2,2,1,1,1.2,1.6,1.4,0.4,Unknown,,Unknown,,,False,
46f200e14376,National Defense Authorization Act for Fiscal Year 2021,United States,2021.0,good,3,Legislation,Hard law,1,2,2,1,2,1,1,2,1,1,1.6,1.2,1.4,0.9,High income,High income,North America,NAM,85300.0,False,11.35392973347977
20dbbee78362,Digital Rights Charter,Spain,2021.0,good,3,Charter,Non-binding,1,0,1,1,2,2,3,1,1,2,1.0,1.8,1.4,0.6,High income,High income,Europe & Central Asia,ECA,55000.0,False,10.915088464214607
55a7a5c530e5,National IT Academy project on the creation of study materials for new and innovative subjects in the field of artificial intelligence,Slovak Republic,2021.0,good,3,Program,Non-binding,1,2,1,1,2,2,1,1,1,2,1.4,1.4,1.4,1.2,High income,High income,Europe & Central Asia,ECA,43100.0,False,10.671278276091838
bfadc8647a47,IMPaCT,Spain,2021.0,good,3,Program,Non-binding,2,2,2,1,2,1,1,1,1,1,1.8,1.0,1.4,0.5,High income,High income,Europe & Central Asia,ECA,55000.0,False,10.915088464214607
110e36d1d430,National Roadmap for Research Infrastructure (2021-2027),Bulgaria,2021.0,good,3,Roadmap,Non-binding,2,1,2,1,3,1,1,1,1,1,1.8,1.0,1.4,0.7,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
39e34c50a352,InvestEU Guarantee Programme,Bulgaria,2021.0,good,3,Program,Non-binding,1,2,2,1,2,1,1,1,2,1,1.6,1.2,1.4,1.8,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
b3d141c38488,"AI in Education, Culture and the Audiovisual Sector",European Union,2020.0,good,3,Resolution,Non-binding,1,1,1,1,2,2,2,1,1,2,1.2,1.6,1.4,0.3,Unknown,,Unknown,,,True,
98b2ec9eeecb,Burokratt - Government AI Virtual Assisstant,Estonia,2020.0,good,3,Program,Non-binding,2,2,2,1,1,1,1,1,2,1,1.6,1.2,1.4,0.6,High income,High income,Europe & Central Asia,ECA,51500.0,False,10.849337086651827
cbf941435b6c,Kenya's Digital Economy Strategy,Kenya,2020.0,good,3,Strategy,Non-binding,2,1,2,1,2,1,1,1,1,2,1.6,1.2,1.4,1.0,Lower middle income,Developing,Sub-Saharan Africa,SSA,6400.0,False,8.764053269347762
866c3a535ef4,National AI Initiative Act of 2020,United States,2020.0,good,3,Legislation,Hard law,2,1,2,1,2,1,1,2,1,1,1.6,1.2,1.4,1.5,High income,High income,North America,NAM,85300.0,False,11.35392973347977
525617a2a5aa,NIST Principles for Explainable AI,United States,2020.0,good,3,Guideline,Non-binding,2,0,1,1,2,3,1,1,1,2,1.2,1.6,1.4,0.5,High income,High income,North America,NAM,85300.0,False,11.35392973347977
ca53713c2905,Government by Algorithm: AI in Federal Administrative Agencies,United States,2020.0,good,3,Report,Non-binding,1,1,1,2,2,2,2,1,1,1,1.4,1.4,1.4,0.6,High income,High income,North America,NAM,85300.0,False,11.35392973347977
6ceefab6e4ca,National Data Strategy,United Kingdom,2020.0,good,3,Strategy,Non-binding,1,1,1,1,2,2,2,1,1,2,1.2,1.6,1.4,0.8,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
006546bad567,Council Conclusions on Regulatory Sandboxes,European Union,2020.0,good,3,Framework,Non-binding,2,1,2,2,2,1,1,1,1,1,1.8,1.0,1.4,1.0,Unknown,,Unknown,,,True,
4b6583329a93,prg.ai Minor,Czech Republic,2020.0,good,3,Program,Non-binding,2,1,2,1,2,1,1,1,1,2,1.6,1.2,1.4,0.6,High income,High income,Europe & Central Asia,ECA,54200.0,False,10.900436187427738
8b93967d7f94,AI Utilisation Guidelines,Japan,2019.0,good,3,Guideline,Non-binding,2,0,1,1,2,2,2,1,1,2,1.2,1.6,1.4,0.4,High income,High income,East Asia & Pacific,EAP,52100.0,False,10.860920227741458
b1fd25d6016d,Addition of Software Specially Designed to Automate the Analysis of Geospatial Imagery to the Export Control Classification Number 0Y521 Series,United States,2019.0,good,3,Regulation,Binding regulation,2,0,3,1,2,1,0,1,3,1,1.6,1.2,1.4,0.7,High income,High income,North America,NAM,85300.0,False,11.35392973347977
35abec9ff815,R&D Workforce Training,United States,2019.0,good,3,Strategy,Non-binding,2,2,2,1,2,1,1,1,1,1,1.8,1.0,1.4,0.7,High income,High income,North America,NAM,85300.0,False,11.35392973347977
22d136d2e569,Resolution on a Comprehensive European Industrial Policy on Artificial Intelligence and Robotics,European Union,2019.0,good,3,Resolution,Non-binding,1,2,1,1,2,2,2,1,1,1,1.4,1.4,1.4,0.5,Unknown,,Unknown,,,True,
87dc9d2db829,GAIA-X,Germany,2019.0,good,3,Framework,Non-binding,1,1,2,1,2,2,1,1,1,2,1.4,1.4,1.4,0.7,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
faaa82d8c4c4,Dutch Vision on Data Sharing Between Companies,Netherlands,2019.0,good,3,Strategy,Non-binding,2,1,1,1,2,2,2,1,1,1,1.4,1.4,1.4,0.7,High income,High income,Europe & Central Asia,ECA,74000.0,False,11.211820372186306
d9547f7c7b3f,Research Ireland Centres for Research Training (CRT),Ireland,2019.0,good,3,Guideline,Non-binding,2,2,2,2,2,0,0,1,2,1,2.0,0.8,1.4,0.6,High income,High income,Europe & Central Asia,ECA,118000.0,False,11.678439903447801
a161c12e929f,Action Plan for Digitalisation and AI in Mobility,Germany,2018.0,good,3,Action Plan,Non-binding,2,2,2,1,2,1,1,1,1,1,1.8,1.0,1.4,0.8,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
cc4c3d365e47,Knowledge and Innovation Agenda,Netherlands,2018.0,good,3,Action Plan,Non-binding,2,2,2,1,2,1,1,1,1,1,1.8,1.0,1.4,0.6,High income,High income,Europe & Central Asia,ECA,74000.0,False,11.211820372186306
6bff0387d473,Malta Digital Innovation Authority,Malta,2018.0,thin,3,Framework,Non-binding,1,1,3,1,2,1,1,2,1,1,1.6,1.2,1.4,0.6,High income,High income,Europe & Central Asia,ECA,61000.0,False,11.018629143155449
09ca323d939d,Blockchain and AI Task Force,Kenya,2018.0,good,3,Action Plan,Non-binding,2,1,2,1,2,1,1,1,1,2,1.6,1.2,1.4,0.5,Lower middle income,Developing,Sub-Saharan Africa,SSA,6400.0,False,8.764053269347762
871f6a5a0f83,Principles for Safe and Effective Use of Data and Analytics,New Zealand,2018.0,good,3,Guideline,Non-binding,1,0,2,1,2,2,2,1,1,2,1.2,1.6,1.4,0.5,High income,High income,East Asia & Pacific,EAP,52200.0,False,10.86283777387073
8afb7ed07444,"High Level committee by a Digital, Innovative and Competitive Peru",Peru,2018.0,good,3,Strategy,Non-binding,2,1,2,1,2,2,1,1,1,1,1.6,1.2,1.4,0.3,Upper middle income,Developing,Latin America & Caribbean,LAC,16900.0,False,9.735068900911164
e0ac36ff96cf,Robotics for a Safer World,United Kingdom,2017.0,good,3,Program,Non-binding,2,3,2,1,2,1,0,1,1,1,2.0,0.8,1.4,0.7,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
d5e7813128dc,Artificial Intelligence Task Force for India's Economic Transformation,India,2017.0,good,3,Strategy,Non-binding,1,1,2,1,2,2,1,2,1,1,1.4,1.4,1.4,0.4,Lower middle income,Developing,South Asia,SA,10100.0,False,9.22029070282935
e30115e428cc,AI Singapore,Singapore,2017.0,good,3,Program,Non-binding,2,1,2,1,2,2,1,1,1,1,1.6,1.2,1.4,0.6,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
95e2b3778ee1,Get Qualified Scheme,Malta,2017.0,good,3,Program,Soft law,3,2,3,2,1,0,0,0,3,0,2.2,0.6,1.4,1.5,High income,High income,Europe & Central Asia,ECA,61000.0,False,11.018629143155449
f47cf9b1d92b,Automated Vehicles 3.0: Preparing for the Future of Transportation,United States,2017.0,good,3,Framework,Non-binding,1,1,2,1,2,2,1,1,1,2,1.4,1.4,1.4,0.6,High income,High income,North America,NAM,85300.0,False,11.35392973347977
d74f0cd7783a,Coordinated and secure government IT operations,Sweden,2017.0,good,3,Framework,Non-binding,1,1,2,1,2,1,2,1,1,2,1.4,1.4,1.4,0.5,High income,High income,Europe & Central Asia,ECA,72500.0,False,11.191341840842766
f9f46b64afea,Autonomous Vehicles - Code of Practice for Testing in Belgium,Belgium,2016.0,good,3,Guideline,Non-binding,2,0,2,1,2,1,2,1,2,1,1.4,1.4,1.4,0.8,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
1d7c86824672,National Real-Time Water Management System,Bulgaria,2016.0,thin,3,Program,Non-binding,2,3,2,1,2,0,1,1,2,0,2.0,0.8,1.4,1.6,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
458cac78806f,Kenya's Digital Literacy Programme (DigiSchool),Kenya,2013.0,good,3,Program,Soft law,2,1,3,1,2,1,1,1,1,1,1.8,1.0,1.4,0.9,Lower middle income,Developing,Sub-Saharan Africa,SSA,6400.0,False,8.764053269347762
461c8b546ff1,Research Ireland Centres,Ireland,2012.0,good,3,Program,Non-binding,2,1,2,1,2,1,1,1,1,2,1.6,1.2,1.4,0.5,High income,High income,Europe & Central Asia,ECA,118000.0,False,11.678439903447801
d28d408211fe,Romanian AI Innovation Hub for AI (HRIA),Romania,2025.0,good,3,Program,Non-binding,2,2,2,1,2,1,0,1,1,1,1.8,0.8,1.3,0.5,High income,High income,Europe & Central Asia,ECA,43800.0,False,10.687389096364537
0c2fd2f04ac3,America's AI Action Plan,United States,2025.0,good,3,Action Plan,Non-binding,2,1,2,1,2,1,1,1,1,1,1.6,1.0,1.3,0.2,High income,High income,North America,NAM,85300.0,False,11.35392973347977
9a894951c876,Digital Skills Initiative,Austria,2025.0,thin,3,Program,Non-binding,2,1,2,1,2,1,0,1,1,2,1.6,1.0,1.3,0.5,High income,High income,Europe & Central Asia,ECA,72000.0,False,11.184421397998193
b95d0b6ea974,AI Startup Fund,Algeria,2025.0,good,3,Program,Non-binding,2,2,2,1,2,1,0,1,1,1,1.8,0.8,1.3,0.6,Lower middle income,Developing,Middle East & North Africa,MENA,13500.0,False,9.51044496442652
0b960cf6f552,CurrentAI,France,2025.0,good,3,Framework,Non-binding,1,1,1,1,1,2,1,2,1,2,1.0,1.6,1.3,0.7,High income,High income,Europe & Central Asia,ECA,63000.0,False,11.05089000537367
8fc85255dab7,National Data Center of Excellence,Poland,2025.0,thin,3,Program,Non-binding,1,1,2,1,2,1,1,2,1,1,1.4,1.2,1.3,0.8,High income,High income,Europe & Central Asia,ECA,47200.0,False,10.762149171573647
9c0984f77378,AI-based Computer-Aided Detection Software Product,Ukraine,2025.0,good,3,Program,Non-binding,1,2,2,1,1,1,1,1,2,1,1.4,1.2,1.3,0.6,Lower middle income,Developing,Europe & Central Asia,ECA,16400.0,False,9.70503661381229
3477a8aa20d5,General Short-Term Professional Development Programme “The Potential of Digital Technologies and Artificial Intelligence in the Professional Activities of Public Servants”,Ukraine,2025.0,good,3,Program,Non-binding,2,1,2,1,1,2,1,1,1,1,1.4,1.2,1.3,0.6,Lower middle income,Developing,Europe & Central Asia,ECA,16400.0,False,9.70503661381229
157f97d4a3a7,Personal Data Disclosure Cases Guideline,Saudi Arabia,2024.0,good,3,Guideline,Non-binding,2,0,2,1,2,2,2,1,1,0,1.4,1.2,1.3,0.6,High income,High income,Middle East & North Africa,MENA,65600.0,False,11.09133097493218
45691e716d3e,PLLuM,Poland,2024.0,good,3,Program,Non-binding,2,2,2,1,2,1,1,1,1,0,1.8,0.8,1.3,0.9,High income,High income,Europe & Central Asia,ECA,47200.0,False,10.762149171573647
476218a84599,NL AIC Training Platform,Netherlands,2024.0,good,3,Framework,Non-binding,1,1,2,1,2,1,1,1,1,2,1.4,1.2,1.3,0.6,High income,High income,Europe & Central Asia,ECA,74000.0,False,11.211820372186306
5e49e1eaac7d,Smart & Sustainable Investment Grant,Malta,2024.0,good,3,Program,Non-binding,2,2,2,2,1,1,0,1,2,0,1.8,0.8,1.3,0.9,High income,High income,Europe & Central Asia,ECA,61000.0,False,11.018629143155449
5e7952c0b0f8,Centre for Excellence in Language Technology,Latvia,2024.0,good,3,Other,Non-binding,2,2,1,1,2,1,1,1,1,1,1.6,1.0,1.3,1.6,High income,High income,Europe & Central Asia,ECA,43400.0,False,10.678214720088496
500480ef711b,Human Rights in the Age of Artificial Intelligence,Ukraine,2024.0,good,3,Guideline,Non-binding,1,1,1,1,2,2,2,1,1,1,1.2,1.4,1.3,0.9,Lower middle income,Developing,Europe & Central Asia,ECA,16400.0,False,9.70503661381229
10920f2f262f,Dsit Portfolio of AI Assurance Techniques,United Kingdom,2023.0,good,3,Guideline,Non-binding,1,0,2,1,2,2,1,2,1,1,1.2,1.4,1.3,0.2,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
f3bc6ad23301,Guide to the Saudi Personal Data Protection Law for Controllers and Processors,Saudi Arabia,2023.0,good,3,Guideline,Non-binding,2,0,2,1,2,2,2,1,1,0,1.4,1.2,1.3,0.6,High income,High income,Middle East & North Africa,MENA,65600.0,False,11.09133097493218
11ed663ffeb3,European Digital Innovation Hub,Malta,2023.0,good,3,Program,Non-binding,2,1,2,1,2,1,1,1,1,1,1.6,1.0,1.3,0.7,High income,High income,Europe & Central Asia,ECA,61000.0,False,11.018629143155449
b80acb77a856,AI for Children,Czech Republic,2023.0,good,3,Guideline,Non-binding,2,1,2,1,1,1,1,1,1,2,1.4,1.2,1.3,0.9,High income,High income,Europe & Central Asia,ECA,54200.0,False,10.900436187427738
da4942c3b16b,Flemish Task Force on Automated Driving,Belgium,2023.0,good,3,Action Plan,Non-binding,2,1,2,1,2,1,0,1,1,2,1.6,1.0,1.3,0.9,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
d16b04da72f0,AI Idea Workshop for Environmental Protection,Germany,2023.0,good,3,Framework,Non-binding,1,2,1,0,2,2,1,1,1,2,1.2,1.4,1.3,0.3,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
367887e25580,AI use in processing VAT returns,Slovenia,2023.0,good,3,Program,Non-binding,2,1,2,2,1,1,0,1,2,1,1.6,1.0,1.3,0.6,High income,High income,Europe & Central Asia,ECA,55600.0,False,10.925938480238674
7c548c8ecb2e,Coordination Mechanisms for the Sharing of Energy (COOMEP),Belgium,2023.0,good,3,Program,Non-binding,1,1,1,1,1,2,2,1,1,2,1.0,1.6,1.3,0.6,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
56dc3e164cfb,Open Government Action Plan,Finland,2023.0,good,3,Action Plan,Non-binding,1,1,2,1,2,1,1,1,1,2,1.4,1.2,1.3,0.4,High income,High income,Europe & Central Asia,ECA,62200.0,False,11.03811027872727
2cbedd129535,Investment C1.4 R5-I2 Autonomous Vehicles in Zagreb,Croatia,2023.0,good,3,Operational Arrangement,Soft law,2,1,3,2,2,0,0,0,2,1,2.0,0.6,1.3,2.2,High income,High income,Europe & Central Asia,ECA,42500.0,False,10.657259354912508
ce2d6145c027,Supporting Health Data Access Bodies in Slovenia (SI-SUD),Slovenia,2023.0,good,3,Program,Non-binding,2,1,2,1,2,1,1,1,1,1,1.6,1.0,1.3,0.6,High income,High income,Europe & Central Asia,ECA,55600.0,False,10.925938480238674
04f01327f132,Teton.ai,Denmark,2023.0,good,3,Strategy,Non-binding,1,1,2,1,2,1,1,2,1,1,1.4,1.2,1.3,1.8,High income,High income,Europe & Central Asia,ECA,77600.0,False,11.25932270617131
78641d87512a,Smart Specialisation Strategy 2023-2029,Croatia,2023.0,good,3,Strategy,Non-binding,2,1,2,2,3,0,0,0,1,2,2.0,0.6,1.3,0.8,High income,High income,Europe & Central Asia,ECA,42500.0,False,10.657259354912508
7dcbd970c9d2,OBIA,Brazil,2022.0,good,3,Framework,Non-binding,1,1,2,1,3,1,0,1,1,2,1.6,1.0,1.3,0.4,Upper middle income,Developing,Latin America & Caribbean,LAC,20800.0,False,9.94270826568941
1c84b209042b,AI Education & Training Development Plan,France,2022.0,good,3,Action Plan,Non-binding,2,3,2,1,3,0,0,0,1,1,2.2,0.4,1.3,1.1,High income,High income,Europe & Central Asia,ECA,63000.0,False,11.05089000537367
dfbb153f2ad1,Mauritius AI Council,Mauritius,2022.0,good,3,Framework,Non-binding,2,1,2,1,2,1,0,2,1,1,1.6,1.0,1.3,0.8,Upper middle income,Developing,Sub-Saharan Africa,SSA,30800.0,False,10.335269968961667
121134fd027d,Slovakia	Strategic Transport Development Plan of the Slovak Republic until 2030,Slovenia,2022.0,good,3,Strategy,Non-binding,2,1,2,2,2,1,1,0,1,1,1.8,0.8,1.3,2.0,High income,High income,Europe & Central Asia,ECA,55600.0,False,10.925938480238674
ac097f0a3daf,Central Government Guidelines on Cloud Policies,Finland,2022.0,good,3,Guideline,Non-binding,2,0,2,1,2,1,1,2,1,1,1.4,1.2,1.3,0.8,High income,High income,Europe & Central Asia,ECA,62200.0,False,11.03811027872727
1c221042e336,A National Health Systems Strategy for Malta 2023 - 2030,Malta,2022.0,good,3,Strategy,Non-binding,2,1,1,1,2,1,1,1,1,2,1.4,1.2,1.3,0.5,High income,High income,Europe & Central Asia,ECA,61000.0,False,11.018629143155449
